VIN,ITOT,VOUT,VDROP
3.3,+3.271097E-03,1.59047514,-1.38308012
3.2,+3.199428E-03,1.59039022,-1.38305827
3.1,+3.175285E-03,1.59018468,-1.38306652
3.0,+3.158486E-03,1.5900888,-1.38311239
2.9,+3.144447E-03,1.59001494,-1.38308388
2.8,+3.131684E-03,1.58994569,-1.38308333
2.7,+3.119933E-03,1.58986816,-1.38305054
2.6,+3.108397E-03,1.58984392,-1.38305227
2.5,+3.095545E-03,1.58979396,-1.38306646
2.4,+3.073903E-03,1.58964606,-1.38305483
2.3,+3.021561E-03,1.58875082,-1.38307082
2.2,+2.928066E-03,1.49659614,-1.38311751
2.1,+2.828299E-03,1.39881738,-1.38310832
2.0,+2.725461E-03,1.30032735,-1.38314063
1.9,+2.621953E-03,1.20175837,-1.38318539
1.8,+2.518572E-03,1.10330078,-1.38322614
1.7,+2.415320E-03,1.00483158,-1.38321388
1.6,+2.311972E-03,0.906405031,-1.38323784
