IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.276093E-04,0.809965871,-0.0106374547,0.7766794117647059
0.0003,+1.044371E-03,0.808112901,-0.0106432285,0.7238194117647059
0.0005,+1.263921E-03,0.807180096,-0.0106638858,0.670959411764706
0.001,+1.793286E-03,0.805614454,-0.0106986565,0.538809411764706
0.002,+2.809539E-03,0.804282361,-0.0107601281,0.2745094117647059
0.003,+3.815241E-03,0.803535484,-0.0108183499,0.010209411764705911
0.004,+4.812436E-03,0.803136815,-0.0108793433,-0.2540905882352942
0.005,+5.804101E-03,0.802809846,-0.0109429553,-0.5183905882352942
0.006,+6.795874E-03,0.802607418,-0.0110031009,-0.7826905882352944
0.007,+7.785772E-03,0.802461537,-0.0110636384,-1.0469905882352943
0.008,+8.777670E-03,0.802391718,-0.0111307781,-1.311290588235294
0.009,+9.767678E-03,0.802432231,-0.0111885663,-1.5755905882352936
0.01,+1.049987E-02,0.801380915,-0.0112422597,-1.839890588235294
