IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.959576E-04,1.40593286,-0.0104837049,1.3790114705882353
0.0003,+1.094000E-03,1.40500535,-0.0104894927,1.3261514705882351
0.0005,+1.303770E-03,1.40418845,-0.0104949329,1.2732914705882352
0.001,+1.822108E-03,1.40295298,-0.0105323223,1.1411414705882352
0.002,+2.831104E-03,1.40232997,-0.0105922037,0.8768414705882351
0.003,+3.826965E-03,1.40160018,-0.0106512123,0.6125414705882352
0.004,+4.819735E-03,1.40123913,-0.0107089532,0.34824147058823507
0.005,+5.814612E-03,1.40102633,-0.0107697576,0.08394147058823509
0.006,+6.804035E-03,1.40096684,-0.0108416203,-0.1803585294117649
0.007,+7.793490E-03,1.40105619,-0.0108904434,-0.44465852941176487
0.008,+8.782092E-03,1.40099628,-0.0109602128,-0.7089585294117651
0.009,+9.769661E-03,1.40088196,-0.0110181789,-0.9732585294117646
0.01,+1.049988E-02,1.40006424,-0.0110875314,-1.237558529411765
