IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.348370E-04,0.909125224,-0.0106147097,0.8770680882352941
0.0003,+1.051388E-03,0.907489624,-0.0106201582,0.8242080882352941
0.0005,+1.270453E-03,0.906378834,-0.0106376492,0.7713480882352941
0.001,+1.797741E-03,0.904920963,-0.0106674301,0.6391980882352941
0.002,+2.814798E-03,0.903875249,-0.0107163421,0.37489808823529414
0.003,+3.818996E-03,0.903101645,-0.0107829481,0.11059808823529416
0.004,+4.813657E-03,0.90249829,-0.0108416509,-0.15370191176470593
0.005,+5.804344E-03,0.902254557,-0.0109063693,-0.4180019117647059
0.006,+6.797452E-03,0.902130548,-0.010963671,-0.6823019117647059
0.007,+7.786643E-03,0.902126823,-0.011003882,-0.9466019117647059
0.008,+8.776951E-03,0.901826195,-0.0110884516,-1.2109019117647062
0.009,+9.767703E-03,0.901536415,-0.0111401407,-1.4752019117647057
0.01,+1.049987E-02,0.900564131,-0.0112057987,-1.7395019117647061
