IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.470437E-04,1.00875985,-0.0105769338,0.9774567647058824
0.0003,+1.059511E-03,1.00699193,-0.010587439,0.9245967647058824
0.0005,+1.277840E-03,1.0060443,-0.010598086,0.8717367647058823
0.001,+1.802949E-03,1.00466267,-0.010627928,0.7395867647058824
0.002,+2.818903E-03,1.00369318,-0.0106968385,0.47528676470588227
0.003,+3.822101E-03,1.00312621,-0.0107443522,0.2109867647058823
0.004,+4.817933E-03,1.0026353,-0.0108021821,-0.05331323529411769
0.005,+5.806038E-03,1.00239216,-0.0108641373,-0.3176132352941179
0.006,+6.797452E-03,1.0018641,-0.0109327949,-0.5819132352941179
0.007,+7.789239E-03,1.00191702,-0.0109940718,-0.8462132352941178
0.008,+8.780265E-03,1.00197382,-0.011051304,-1.110513235294118
0.009,+9.767541E-03,1.00154029,-0.0111214738,-1.3748132352941176
0.01,+1.049988E-02,1.00099691,-0.0111847634,-1.639113235294118
