IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.402448E-04,1.70429193,-0.0104059238,1.6801774999999999
0.0003,+1.123163E-03,1.70345979,-0.0104069941,1.6273175
0.0005,+1.328530E-03,1.70273527,-0.0104228283,1.5744574999999998
0.001,+1.839108E-03,1.70199463,-0.0104610016,1.4423074999999999
0.002,+2.840716E-03,1.70127867,-0.0105237186,1.1780074999999999
0.003,+3.833149E-03,1.70094577,-0.0105953478,0.9137074999999999
0.004,+4.823719E-03,1.70069039,-0.0106426947,0.6494074999999999
0.005,+5.814333E-03,1.70056758,-0.0107051448,0.38510749999999994
0.006,+6.806488E-03,1.70026237,-0.0107660715,0.12080749999999973
0.007,+7.796360E-03,1.70040044,-0.0108260974,-0.14349250000000024
0.008,+8.782673E-03,1.7004266,-0.0108881305,-0.4077925
0.009,+9.771505E-03,1.70041505,-0.0109511143,-0.6720925
0.01,+1.049988E-02,1.69122405,-0.0110078461,-0.9363925
