IL,ITOT,VOUT,VDROP
0.0001,+3.668739E-03,-0.00275960444,0.713595371
0.0003,+3.856605E-03,-0.00280779927,0.661211946
0.0005,+4.052219E-03,-0.00284643478,0.608806616
0.001,+4.548636E-03,-0.0027793425,0.477810867
0.002,+5.545239E-03,-0.00283918717,0.215078549
0.003,+6.539180E-03,-0.00282436288,-0.0468115804
0.004,+7.527101E-03,-0.00284436917,-0.30779695
0.005,+8.520040E-03,-0.00284426409,-0.569698766
0.006,+9.513754E-03,-0.00285928748,-0.831639193
0.007,+1.050003E-02,-0.00285963866,-1.09354769
0.008,+1.050002E-02,-0.00295652883,-1.3552667
0.009,+1.050002E-02,-0.00328909782,-1.61717829
0.01,+1.050001E-02,-0.00358217131,-1.8791185
