IL,ITOT,VOUT,VDROP
0.0001,+3.285848E-03,-0.00339431404,0.614014515
0.0003,+3.475129E-03,-0.00340496839,0.56163138
0.0005,+3.670618E-03,-0.0033919885,0.50924372
0.001,+4.167009E-03,-0.0035085642,0.378243094
0.002,+5.162856E-03,-0.00348124946,0.115562342
0.003,+6.156601E-03,-0.00349518612,-0.146258572
0.004,+7.146672E-03,-0.00351737139,-0.407362163
0.005,+8.140729E-03,-0.00352788472,-0.669399712
0.006,+9.131913E-03,-0.00352926456,-0.931017235
0.007,+1.012543E-02,-0.00355404637,-1.19292152
0.008,+1.050000E-02,-0.0035585343,-1.45487436
0.009,+1.049999E-02,-0.00378487223,-1.71678041
0.01,+1.049999E-02,-0.00401579764,-1.97872752
