IL,ITOT,VOUT,VDROP
0.0001,+2.905899E-03,-0.00379074554,0.514473452
0.0003,+3.094693E-03,-0.003801375,0.462272456
0.0005,+3.291435E-03,-0.00380072794,0.409956758
0.001,+3.788186E-03,-0.00381079331,0.278927317
0.002,+4.784410E-03,-0.00381905022,0.0161260398
0.003,+5.777153E-03,-0.00381342302,-0.245660738
0.004,+6.768795E-03,-0.00380845117,-0.506867647
0.005,+7.761048E-03,-0.00381458994,-0.768536326
0.006,+8.755405E-03,-0.00381422217,-1.03046787
0.007,+9.748728E-03,-0.00383087149,-1.29236504
0.008,+1.050000E-02,-0.00384346702,-1.55427276
0.009,+1.049999E-02,-0.00376188505,-1.81617166
0.01,+1.049998E-02,-0.00400984691,-2.07789843
