VIN,ITOT,VOUT,VDROP
1.8,+3.734373E-03,1.21823567,0.424207016
1.775,+3.712631E-03,1.21776171,0.424298244
1.75,+3.693341E-03,1.21736252,0.424206482
1.725,+3.672122E-03,1.21680279,0.424179682
1.7,+3.649662E-03,1.21625246,0.424217966
1.675,+3.627559E-03,1.21582402,0.42424194
1.65,+3.604330E-03,1.21502611,0.424210591
1.625,+3.582343E-03,1.21448021,0.424196889
1.6,+3.557167E-03,1.21373377,0.424246802
1.575,+3.535621E-03,1.21319837,0.424236958
1.55,+3.512729E-03,1.21247277,0.42416127
1.525,+3.489434E-03,1.21177836,0.424161774
1.5,+3.465132E-03,1.21106907,0.424142142
1.475,+3.442106E-03,1.21052702,0.42417155
1.45,+3.415923E-03,1.20934546,0.424151744
1.425,+3.390928E-03,1.2085906,0.424129102
1.4,+3.363403E-03,1.2077494,0.424174886
1.375,+3.335545E-03,1.2068807,0.424140496
1.35,+3.304977E-03,1.20580278,0.424162747
1.325,+3.272381E-03,1.20468253,0.424186159
1.3,+3.234165E-03,1.20314448,0.424191371
1.275,+3.193496E-03,1.20139436,0.424201634
1.25,+3.148544E-03,1.19939372,0.424265149
1.225,+3.101203E-03,1.19713781,0.424291366
1.2,+3.050282E-03,1.19393503,0.424337218
1.175,+2.918860E-03,1.17086389,0.424380545
1.15,+2.786682E-03,1.1458984,0.42442229
1.125,+2.663715E-03,1.12088044,0.424507191
1.1,+2.550482E-03,1.09591463,0.424525363
1.075,+2.446164E-03,1.07092157,0.424517346
1.05,+2.347306E-03,1.04589576,0.424536274
1.025,+2.251612E-03,1.02083622,0.424521593
1.0,+2.157039E-03,0.995786031,0.424549475
