VREF,IREF,VDD,IDD
+0.000000E+00,-2.401872E-05,+1.800000E+00,+2.226063E-04
+1.000000E-03,-2.402948E-05,+1.800000E+00,+2.223845E-04
+2.000000E-03,-2.396794E-05,+1.800000E+00,+2.222653E-04
+3.000000E-03,-2.401814E-05,+1.800000E+00,+2.223747E-04
+4.000000E-03,-2.400862E-05,+1.800000E+00,+2.224124E-04
+5.000000E-03,-2.400475E-05,+1.800000E+00,+2.223636E-04
+6.000000E-03,-2.400582E-05,+1.800000E+00,+2.223841E-04
+7.000000E-03,-2.399663E-05,+1.800000E+00,+2.225258E-04
+8.000000E-03,-2.400153E-05,+1.800000E+00,+2.224143E-04
+9.000000E-03,-2.401489E-05,+1.800000E+00,+2.222990E-04
+1.000000E-02,-2.401960E-05,+1.800000E+00,+2.223682E-04
+1.100000E-02,-2.402083E-05,+1.800000E+00,+2.224520E-04
+1.200000E-02,-2.399897E-05,+1.800000E+00,+2.225287E-04
+1.300000E-02,-2.397668E-05,+1.800000E+00,+2.223136E-04
+1.400000E-02,-2.399751E-05,+1.800000E+00,+2.224153E-04
+1.500000E-02,-2.397400E-05,+1.800000E+00,+2.224311E-04
+1.600000E-02,-2.398079E-05,+1.800000E+00,+2.223449E-04
+1.700000E-02,-2.399813E-05,+1.800000E+00,+2.224975E-04
+1.800000E-02,-2.398435E-05,+1.800000E+00,+2.223192E-04
+1.900000E-02,-2.402440E-05,+1.800000E+00,+2.224265E-04
+2.000000E-02,-2.404048E-05,+1.800000E+00,+2.224480E-04
+2.100000E-02,-2.401225E-05,+1.800000E+00,+2.223920E-04
+2.200000E-02,-2.401453E-05,+1.800000E+00,+2.225740E-04
+2.300000E-02,-2.398315E-05,+1.800000E+00,+2.226168E-04
+2.400000E-02,-2.400653E-05,+1.800000E+00,+2.224106E-04
+2.500000E-02,-2.399637E-05,+1.800000E+00,+2.225016E-04
+2.600000E-02,-2.398383E-05,+1.800000E+00,+2.224942E-04
+2.700000E-02,-2.400350E-05,+1.800000E+00,+2.224194E-04
+2.800000E-02,-2.395714E-05,+1.800000E+00,+2.223853E-04
+2.900000E-02,-2.393608E-05,+1.800000E+00,+2.222771E-04
+3.000000E-02,-2.396403E-05,+1.800000E+00,+2.222360E-04
+3.100000E-02,-2.394997E-05,+1.800000E+00,+2.221632E-04
+3.200000E-02,-2.396703E-05,+1.800000E+00,+2.222826E-04
+3.300000E-02,-2.398243E-05,+1.800000E+00,+2.222983E-04
+3.400000E-02,-2.395842E-05,+1.800000E+00,+2.224705E-04
+3.500000E-02,-2.396644E-05,+1.800000E+00,+2.224540E-04
+3.600000E-02,-2.398883E-05,+1.800000E+00,+2.223129E-04
+3.700000E-02,-2.397657E-05,+1.800000E+00,+2.224533E-04
+3.800000E-02,-2.395202E-05,+1.800000E+00,+2.225208E-04
+3.900000E-02,-2.395144E-05,+1.800000E+00,+2.222837E-04
+4.000000E-02,-2.396546E-05,+1.800000E+00,+2.222320E-04
+4.100000E-02,-2.393792E-05,+1.800000E+00,+2.223908E-04
+4.200000E-02,-2.394658E-05,+1.800000E+00,+2.222828E-04
+4.300000E-02,-2.395978E-05,+1.800000E+00,+2.223385E-04
+4.400000E-02,-2.392763E-05,+1.800000E+00,+2.223153E-04
+4.500000E-02,-2.395787E-05,+1.800000E+00,+2.222012E-04
+4.600000E-02,-2.393333E-05,+1.800000E+00,+2.221803E-04
+4.700000E-02,-2.391838E-05,+1.800000E+00,+2.222279E-04
+4.800000E-02,-2.394084E-05,+1.800000E+00,+2.223108E-04
+4.900000E-02,-2.392237E-05,+1.800000E+00,+2.221795E-04
+5.000000E-02,-2.393750E-05,+1.800000E+00,+2.222142E-04
+5.100000E-02,-2.393042E-05,+1.800000E+00,+2.223622E-04
+5.200000E-02,-2.391062E-05,+1.800000E+00,+2.223657E-04
+5.300000E-02,-2.394381E-05,+1.800000E+00,+2.221665E-04
+5.400000E-02,-2.391407E-05,+1.800000E+00,+2.224750E-04
+5.500000E-02,-2.393886E-05,+1.800000E+00,+2.222644E-04
+5.600000E-02,-2.392123E-05,+1.800000E+00,+2.223187E-04
+5.700000E-02,-2.389847E-05,+1.800000E+00,+2.222285E-04
