V Input,V Output
0.0,-0.00560478879
0.01,-0.00696076072
0.02,-0.00204607602
0.03,0.000544928498
0.04,0.00586074483
0.05,0.00396678631
0.06,0.00589257606
0.07,0.00590525051
0.08,0.00547552883
0.09,0.00615665922
0.1,0.00384270255
0.11,0.00562515498
0.12,0.00201555093
0.13,0.00645591153
0.14,0.00396993074
0.15,0.00383631695
0.16,-0.000651887255
0.17,-0.000142587487
0.18,-0.00601545043
0.19,-0.0034561804
0.2,-0.00553474072
0.21,-0.00573211373
0.22,-0.00641009969
0.23,-0.00587849871
0.24,-0.00550605391
0.25,-0.00556333078
0.26,-0.00678883335
0.27,-0.00685259257
0.28,-0.00298509746
0.29,-0.00321744613
0.3,0.00316147541
0.31,-3.1178163e-05
0.32,0.00454927857
0.33,0.00365161838
0.34,0.00659276649
0.35000000000000003,0.00429462869
0.36,0.0063508878
0.37,0.0066342245
0.38,0.00599435862
0.39,0.00609623792
0.4,0.00622670728
0.41000000000000003,0.00587027485
0.42,0.00583844361
0.43,0.00590525051
0.44,0.0013693962
0.45,0.00416406257
0.46,-0.00329378305
0.47000000000000003,0.00130249255
0.48,-0.00305514553
0.49,-0.00137762007
0.5,-0.00720263941
0.51,-0.00839002189
0.52,-0.00908706789
0.53,-0.0167806001
0.54,-0.0233377378
0.55,-0.0314959673
0.56,-0.0232836053
0.5700000000000001,-0.0245059635
0.58,-0.0225514869
0.59,-0.00866049064
0.6,0.00377894332
0.61,0.00181188907
0.62,0.00880827854
0.63,0.00932072273
0.64,0.0115106924
0.65,0.00725169242
0.66,0.00947987891
0.67,0.00833081
0.68,0.00892597671
0.6900000000000001,0.00903424161
0.7000000000000001,0.00718802995
0.71,0.00823207512
0.72,0.00676469387
0.73,0.00944166207
0.74,0.00495345786
0.75,0.00833081
0.76,0.00385852141
0.77,0.0039380995
0.78,-0.000527803487
0.79,0.00142981749
0.8,-0.00440473186
0.81,-0.000429068606
0.8200000000000001,-0.00303284432
0.8300000000000001,-0.00327157858
0.84,-0.00281317009
0.85,-0.00425834688
0.86,-0.00333524105
0.87,-0.00423604567
0.88,-0.00177551052
0.89,0.00219062272
0.9,0.00892283229
0.91,0.00545322761
0.92,0.00821301508
0.93,0.00545961321
0.9400000000000001,0.00743953541
0.9500000000000001,0.00738854738
0.96,0.00694929568
0.97,0.00520496332
0.98,0.00747136664
0.99,0.00254076631
1.0,0.00718802995
1.01,0.00622032169
1.02,0.000516241686
1.03,-0.00358350534
1.04,-0.00430285256
1.05,-0.00661061713
1.06,-0.00603765489
1.07,-0.00615859423
1.08,-0.00305514553
1.09,5.47855231e-05
1.1,-0.00148588497
1.11,-0.000397237371
1.12,-0.00465299615
1.1300000000000001,0.00133432379
1.1400000000000001,-0.00320153051
1.1500000000000001,0.00458749541
1.16,0.00254076631
1.17,0.00788517271
1.18,0.00315508981
1.19,0.00805700333
1.2,0.00621079167
