VIN,ITOT,VOUT,VDROP
1.8,+5.829965E-03,1.09405499,-0.240619681
1.775,+5.811061E-03,1.09392601,-0.240604609
1.75,+5.791922E-03,1.09359317,-0.240590531
1.725,+5.778247E-03,1.09351846,-0.240588369
1.7,+5.759677E-03,1.09288341,-0.24057547
1.675,+5.743692E-03,1.09273206,-0.240576162
1.65,+5.727624E-03,1.09264748,-0.240576379
1.625,+5.712561E-03,1.09233124,-0.240567508
1.6,+5.697124E-03,1.09226254,-0.240577227
1.575,+5.682356E-03,1.09213356,-0.240574661
1.55,+5.664723E-03,1.09202922,-0.240566102
1.525,+5.649036E-03,1.09172777,-0.240577602
1.5,+5.632998E-03,1.09163832,-0.240583515
1.475,+5.618085E-03,1.09134583,-0.240571512
1.45,+5.601367E-03,1.09126683,-0.240574366
1.425,+5.584646E-03,1.09089317,-0.240566705
1.4,+5.568153E-03,1.09069967,-0.240564395
1.375,+5.551806E-03,1.09073158,-0.240567784
1.35,+5.535083E-03,1.09063621,-0.240576351
1.325,+5.517470E-03,1.09036512,-0.240573229
1.3,+5.499669E-03,1.09011787,-0.2405643
1.275,+5.481950E-03,1.09029533,-0.240577752
1.25,+5.461195E-03,1.08955824,-0.240570936
1.225,+5.441295E-03,1.08979792,-0.240565237
1.2,+5.417363E-03,1.08933538,-0.240573368
1.175,+5.390799E-03,1.08919416,-0.240575612
1.15,+5.363042E-03,1.08854915,-0.240563569
1.125,+5.331296E-03,1.08798737,-0.240573249
1.1,+5.294469E-03,1.08537144,-0.240577819
1.075,+5.154536E-03,1.06066889,-0.240573116
1.05,+5.017895E-03,1.03570743,-0.240576782
1.025,+4.886976E-03,1.01065078,-0.240564601
1.0,+4.762645E-03,0.985613836,-0.240578303
