IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.548446E-04,1.40813538,1.36668467,1.3790114705882353
0.0003,+4.506590E-04,1.40808101,1.31436934,1.3261514705882351
0.0005,+6.474563E-04,1.40805817,1.2620897,1.2732914705882352
0.001,+1.140235E-03,1.40808671,1.13138303,1.1411414705882352
0.002,+2.126092E-03,1.40806303,0.869993985,0.8768414705882351
0.003,+3.112257E-03,1.40806441,0.608667603,0.6125414705882352
0.004,+4.098097E-03,1.40804167,0.347335057,0.34824147058823507
0.005,+5.086597E-03,1.40820738,0.0854214564,0.08394147058823509
0.006,+6.072499E-03,1.40800193,-0.175791504,-0.1803585294117649
0.007,+7.056388E-03,1.40804827,-0.436432128,-0.44465852941176487
0.008,+8.042891E-03,1.40802143,-0.697745955,-0.7089585294117651
0.009,+9.028426E-03,1.40807487,-0.958739424,-0.9732585294117646
0.01,+1.001526E-02,1.4080642,-1.21996356,-1.237558529411765
