IL,ITOT,VOUT,VDROP,VISET
0.0001,+7.774021E-04,1.79686423,1.6148057,1.6299831617647058
0.0003,+9.715164E-04,1.79641924,1.56245704,1.577123161764706
0.0005,+1.166906E-03,1.79598335,1.51009473,1.5242631617647058
0.001,+1.654827E-03,1.79490882,1.37958339,1.3921131617647058
0.002,+2.632610E-03,1.79270086,1.11814429,1.1278131617647058
0.003,+3.610288E-03,1.790481,0.856775823,0.8635131617647057
0.004,+4.587918E-03,1.78822574,0.595422661,0.5992131617647056
0.005,+5.566028E-03,1.78598673,0.334132926,0.33491316176470565
0.006,+6.546159E-03,1.78364022,0.0721806764,0.07061316176470567
0.007,+7.523349E-03,1.78134137,-0.189029605,-0.1936868382352943
0.008,+8.498700E-03,1.77898089,-0.449648433,-0.4579868382352945
0.009,+9.476745E-03,1.77658716,-0.710959715,-0.7222868382352945
0.01,+1.045364E-02,1.77412934,-0.971960655,-0.9865868382352945
