IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.641194E-04,1.63755295,1.56522827,1.5797888235294117
0.0003,+5.558970E-04,1.63671557,1.51287196,1.5269288235294118
0.0005,+7.505046E-04,1.63592063,1.46052916,1.474068823529412
0.001,+1.238382E-03,1.63463905,1.32980129,1.341918823529412
0.002,+2.217864E-03,1.63320977,1.06839224,1.077618823529412
0.003,+3.198987E-03,1.63213157,0.807229215,0.8133188235294119
0.004,+4.181932E-03,1.63136149,0.54590083,0.5490188235294118
0.005,+5.166332E-03,1.63071707,0.284578099,0.2847188235294118
0.006,+6.153996E-03,1.63021358,0.0225732874,0.020418823529411823
0.007,+7.138171E-03,1.62982657,-0.238611309,-0.24388117647058816
0.008,+8.120907E-03,1.62942022,-0.499155423,-0.5081811764705884
0.009,+9.105089E-03,1.62896632,-0.760413207,-0.7724811764705883
0.01,+1.009067E-02,1.62859601,-1.02168156,-1.0367811764705883
