IL,ITOT,VOUT,VDROP,VISET
0.0001,+5.909462E-04,1.79725508,1.66462367,1.6801774999999999
0.0003,+7.849800E-04,1.79683002,1.61221439,1.6273175
0.0005,+9.804374E-04,1.79637255,1.55989891,1.5744574999999998
0.001,+1.469161E-03,1.79526708,1.42911745,1.4423074999999999
0.002,+2.446859E-03,1.79302728,1.16764571,1.1780074999999999
0.003,+3.424456E-03,1.79076868,0.906245177,0.9137074999999999
0.004,+4.401303E-03,1.78846177,0.645168078,0.6494074999999999
0.005,+5.378746E-03,1.78619609,0.383871736,0.38510749999999994
0.006,+6.359274E-03,1.78380799,0.121776081,0.12080749999999973
0.007,+7.336380E-03,1.78143121,-0.13940987,-0.14349250000000024
0.008,+8.311665E-03,1.77901918,-0.400116335,-0.4077925
0.009,+9.288738E-03,1.77654391,-0.661271713,-0.6720925
0.01,+1.026594E-02,1.77399865,-0.922460628,-0.9363925
