IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.617002E-04,1.5116586,1.46584266,1.4794001470588236
0.0003,+4.570535E-04,1.5115954,1.41354644,1.4265401470588235
0.0005,+6.539008E-04,1.51157633,1.36124242,1.3736801470588236
0.001,+1.146081E-03,1.51154857,1.23074151,1.2415301470588234
0.002,+2.133002E-03,1.51149546,0.96935143,0.9772301470588235
0.003,+3.121093E-03,1.51230676,0.707998189,0.7129301470588235
0.004,+4.103874E-03,1.51144384,0.446661987,0.4486301470588234
0.005,+5.095839E-03,1.51197299,0.184640308,0.18433014705882345
0.006,+6.078426E-03,1.51145617,-0.0765838958,-0.07996985294117676
0.007,+7.062004E-03,1.51142118,-0.337119531,-0.34426985294117673
0.008,+8.052112E-03,1.51222597,-0.598490431,-0.6085698529411765
0.009,+9.035755E-03,1.51144094,-0.859713487,-0.8728698529411765
0.01,+1.002258E-02,1.51189279,-1.12099315,-1.137169852941177
