VIN,ITOT,VOUT,VDROP
1.8,+3.610449E-03,1.79050527,0.85676844
1.775,+3.513661E-03,1.7652801,0.856784335
1.75,+3.416497E-03,1.73988883,0.85678619
1.725,+3.318442E-03,1.71434345,0.856774117
1.7,+3.219854E-03,1.68866725,0.856822027
1.675,+3.120142E-03,1.662645,0.856804551
1.65,+3.018203E-03,1.63609771,0.856751592
1.625,+2.912435E-03,1.60847471,0.856798266
1.6,+2.795921E-03,1.57796003,0.856814514
1.575,+2.178335E-03,1.41525707,0.856797367
1.55,+2.057724E-03,1.38362549,0.856827997
1.525,+1.943899E-03,1.35392304,0.856803152
1.5,+1.833442E-03,1.32490307,0.856807333
1.475,+1.724975E-03,1.29674697,0.856832303
1.45,+1.618818E-03,1.26894924,0.856827751
1.425,+1.513194E-03,1.24151751,0.856807778
1.4,+1.408930E-03,1.21424141,0.856836688
1.375,+1.305240E-03,1.187206,0.856822317
1.35,+1.201397E-03,1.1601956,0.856824441
1.325,+1.099269E-03,1.1334623,0.856852442
1.3,+9.968508E-04,1.10676891,0.856823742
1.275,+8.944664E-04,1.08022969,0.856836091
1.25,+7.934523E-04,1.05379209,0.856828561
1.225,+6.921964E-04,1.02745491,0.856844931
1.2,+5.916000E-04,1.00115568,0.85685529
1.175,+4.906604E-04,0.974892777,0.85685018
1.15,+3.905035E-04,0.948764667,0.856839149
1.125,+2.903030E-04,0.922592544,0.856821773
1.1,+1.904074E-04,0.896568758,0.856841184
1.075,+9.146704E-05,0.870667688,0.856824212
1.05,+2.659049E-05,0.853988239,0.856857383
1.025,+2.524119E-05,0.853926008,0.856848822
1.0,+2.389199E-05,0.853970431,0.8568769
