IL,ITOT,VOUT,VDROP
0.0001,+3.382946E-03,1.49009333,0.715924977
0.0003,+3.571603E-03,1.49043128,0.663343502
0.0005,+3.768696E-03,1.49031342,0.610740903
0.001,+4.265960E-03,1.49032097,0.479259425
0.002,+5.266065E-03,1.49025499,0.215548786
0.003,+6.262992E-03,1.49028142,-0.0473453538
0.004,+7.256369E-03,1.49032941,-0.309289402
0.005,+8.253982E-03,1.49060288,-0.572169124
0.006,+9.251449E-03,1.49063746,-0.83506823
0.007,+1.024697E-02,1.49070914,-1.09792463
0.008,+1.050003E-02,1.45618321,-1.36050452
0.009,+1.050003E-02,1.19824029,-1.62331214
0.01,+1.050002E-02,0.955062739,-1.88609613
