IL,ITOT,VOUT,VDROP
0.0001,+1.672200E-03,0.592978967,0.266708211
0.0003,+1.866018E-03,0.592927999,0.21319474
0.0005,+2.063630E-03,0.592792061,0.160609203
0.001,+2.563054E-03,0.592814595,0.0292040586
0.002,+3.558627E-03,0.592883297,-0.233571255
0.003,+4.554675E-03,0.592836125,-0.495698869
0.004,+5.551131E-03,0.592845961,-0.758294582
0.005,+6.545182E-03,0.59268439,-1.02111126
0.006,+7.543070E-03,0.592785782,-1.28387844
0.007,+8.541238E-03,0.59280865,-1.54666586
0.008,+9.537550E-03,0.592689597,-1.80941094
0.009,+1.049999E-02,0.592877667,-2.07188665
0.01,+1.049998E-02,0.592096315,-2.33456056
