IL,ITOT,VOUT,VDROP
0.0001,+2.235141E-03,0.89033455,0.416440703
0.0003,+2.427123E-03,0.890398891,0.363831587
0.0005,+2.624582E-03,0.890507708,0.311261678
0.001,+3.126330E-03,0.890545334,0.178920598
0.002,+4.122427E-03,0.890372359,-0.0839007233
0.003,+5.116276E-03,0.890330911,-0.345989706
0.004,+6.114912E-03,0.890647586,-0.608621866
0.005,+7.111307E-03,0.890754447,-0.871451666
0.006,+8.108810E-03,0.890549736,-1.13423883
0.007,+9.104329E-03,0.89059737,-1.39705706
0.008,+1.010187E-02,0.890824617,-1.6598078
0.009,+1.050001E-02,0.889692355,-1.92234931
0.01,+1.049998E-02,0.664160244,-2.18509937
