IL,ITOT,VOUT,VDROP
0.0001,+2.428526E-03,0.990483763,0.466281619
0.0003,+2.618720E-03,0.990320187,0.413695525
0.0005,+2.815102E-03,0.990238041,0.361108203
0.001,+3.317339E-03,0.990220413,0.228838332
0.002,+4.315091E-03,0.990413247,-0.0340405803
0.003,+5.307220E-03,0.990488649,-0.295978419
0.004,+6.305539E-03,0.990551206,-0.558831989
0.005,+7.302622E-03,0.990699303,-0.821652378
0.006,+8.299670E-03,0.990654639,-1.0845176
0.007,+9.293760E-03,0.990461954,-1.34706494
0.008,+1.029108E-02,0.990577802,-1.60982695
0.009,+1.050001E-02,0.989708185,-1.87257004
0.01,+1.049998E-02,0.707955987,-2.13525642
