VIN,ITOT,VOUT,VDROP
1.8,+5.897962E-03,1.18724981,-0.199332674
1.775,+5.835815E-03,1.18775998,-0.199328599
1.75,+5.817473E-03,1.18802555,-0.199319431
1.725,+5.803342E-03,1.18794604,-0.19931019
1.7,+5.791082E-03,1.1881831,-0.199308836
1.675,+5.780343E-03,1.18843233,-0.199312283
1.65,+5.769261E-03,1.18858168,-0.199312628
1.625,+5.759184E-03,1.18865742,-0.19931379
1.6,+5.747966E-03,1.1888119,-0.199293828
1.575,+5.736477E-03,1.18867663,-0.199297222
1.55,+5.727086E-03,1.18927149,-0.199287278
1.525,+5.715510E-03,1.1891815,-0.199290414
1.5,+5.707011E-03,1.18977326,-0.199310727
1.475,+5.695500E-03,1.19000927,-0.19930383
1.45,+5.686514E-03,1.190052,-0.199312792
1.425,+5.675978E-03,1.19027247,-0.199306154
1.4,+5.665129E-03,1.19072714,-0.199294573
1.375,+5.654824E-03,1.19085793,-0.199301108
1.35,+5.643951E-03,1.19101424,-0.199290586
1.325,+5.633835E-03,1.19129149,-0.199291504
1.3,+5.623343E-03,1.19167105,-0.199289733
1.275,+5.612822E-03,1.19186187,-0.199289611
1.25,+5.601232E-03,1.1922035,-0.199314635
1.225,+5.591523E-03,1.19232162,-0.199292318
1.2,+5.534538E-03,1.18165724,-0.199292905
1.175,+5.403504E-03,1.1568934,-0.199295098
1.15,+5.273764E-03,1.13202987,-0.199296194
1.125,+5.145630E-03,1.10707208,-0.199303694
1.1,+5.020645E-03,1.08214326,-0.199282539
1.075,+4.898324E-03,1.05718915,-0.19929852
1.05,+4.779412E-03,1.03224117,-0.19928893
1.025,+4.663594E-03,1.00723452,-0.199292371
1.0,+4.550536E-03,0.982271388,-0.199284254
