IL,ITOT,VOUT,VDROP
0.0001,+2.812389E-03,1.08824244,0.513442702
0.0003,+2.978954E-03,1.08842073,0.461140413
0.0005,+3.172703E-03,1.08863151,0.408546099
0.001,+3.665341E-03,1.08841438,0.277127357
0.002,+4.658596E-03,1.08790374,0.0134907561
0.003,+5.646593E-03,1.08765459,-0.249126234
0.004,+6.633461E-03,1.08778005,-0.511243291
0.005,+7.622585E-03,1.08798351,-0.773799264
0.006,+8.611752E-03,1.08820497,-1.03658827
0.007,+9.598034E-03,1.08754197,-1.29937815
0.008,+1.049986E-02,1.08769142,-1.56214192
0.009,+1.049985E-02,1.09099514,-1.82495093
0.01,+1.049983E-02,0.802906691,-2.08748431
