VIN,ITOT,VOUT,VDROP
1.8,+5.708727E-03,1.08702615,-0.249185362
1.775,+5.644826E-03,1.08764167,-0.249149876
1.75,+5.625720E-03,1.08738128,-0.249141642
1.725,+5.611734E-03,1.08747208,-0.249153949
1.7,+5.600508E-03,1.08753619,-0.249148211
1.675,+5.588604E-03,1.08756875,-0.249132616
1.65,+5.576814E-03,1.0878356,-0.249158191
1.625,+5.566756E-03,1.08824211,-0.249155281
1.6,+5.555854E-03,1.08812317,-0.249130098
1.575,+5.545836E-03,1.08833161,-0.249142501
1.55,+5.535237E-03,1.0886019,-0.249153674
1.525,+5.524919E-03,1.0887788,-0.249146755
1.5,+5.514781E-03,1.08906531,-0.24914567
1.475,+5.504431E-03,1.08905635,-0.249130932
1.45,+5.494296E-03,1.08946182,-0.249129027
1.425,+5.484486E-03,1.0898232,-0.249137423
1.4,+5.474484E-03,1.09006872,-0.249142379
1.375,+5.465324E-03,1.09052251,-0.249136525
1.35,+5.453772E-03,1.09050281,-0.249145059
1.325,+5.443436E-03,1.09078505,-0.249139763
1.3,+5.433027E-03,1.09083233,-0.249125222
1.275,+5.422217E-03,1.09127161,-0.249142771
1.25,+5.412963E-03,1.09180992,-0.249130698
1.225,+5.401303E-03,1.09210946,-0.24913809
1.2,+5.390575E-03,1.09212816,-0.249139343
1.175,+5.379737E-03,1.09234422,-0.249142251
1.15,+5.367887E-03,1.09277087,-0.249130481
1.125,+5.356171E-03,1.0928476,-0.249142015
1.1,+5.293801E-03,1.08130285,-0.249127181
1.075,+5.165603E-03,1.05657022,-0.249134178
1.05,+5.038689E-03,1.03167781,-0.249119217
1.025,+4.913765E-03,1.00669938,-0.249126061
1.0,+4.791850E-03,0.981745136,-0.249128274
