IL,ITOT,VOUT,VDROP
0.0001,+3.395481E-03,1.38869147,0.663478598
0.0003,+3.556820E-03,1.38911027,0.610877712
0.0005,+3.747859E-03,1.38903581,0.558292049
0.001,+4.239592E-03,1.38882675,0.426863269
0.002,+5.232108E-03,1.38873949,0.163148322
0.003,+6.220655E-03,1.38890798,-0.0995941657
0.004,+7.205486E-03,1.38865342,-0.361726027
0.005,+8.194091E-03,1.38859096,-0.624361354
0.006,+9.180184E-03,1.38820928,-0.887104016
0.007,+1.017014E-02,1.38860218,-1.14995801
0.008,+1.049986E-02,1.39051292,-1.41277104
0.009,+1.049985E-02,1.17021642,-1.67562615
0.01,+1.049984E-02,0.949692911,-1.9381842
