V Input,V Output
0.0,-0.00616497983
0.01,-0.00546793383
0.02,-0.00325566296
0.03,-0.00513685028
0.04,-0.0010433921
0.05,-0.00394317895
0.06,-0.000101226231
0.07,-0.00329702422
0.08,-0.000107611829
0.09,-0.000285828047
0.1,0.00345748655
0.11,-0.000174418723
0.12,0.00451430292
0.13,0.0040463644
0.14,0.0059244073
0.15,0.00397631633
0.16,0.00589257606
0.17,0.0052018189
0.18,0.00688563321
0.19,0.00629036976
0.2,0.00496308464
0.21,0.0059848286
0.22,0.00731221047
0.23,0.00575562435
0.24,0.004937639
0.25,0.00634135778
0.26,-0.00340204795
0.27,0.00438059238
0.28,-0.0030233143
0.29,0.00381077456
0.3,-0.00415646758
0.31,0.0012611313
0.32,-0.00573211373
0.33,-0.00324298852
0.34,-0.00549337947
0.35000000000000003,-0.00324613294
0.36,-0.00536919895
0.37,-0.0055188251
0.38,-0.00533736771
0.39,-0.00552835512
0.4,-0.00545192146
0.41000000000000003,-0.00589765551
0.42,-0.00523548841
0.43,-0.00545516263
0.44,-0.00169907685
0.45,-0.00522595839
0.46,-0.00125029513
0.47000000000000003,-0.00512093466
0.48,4.20143283e-05
0.49,-0.00589441433
0.5,0.00537374627
0.51,-0.00601220925
0.52,0.00430739988
0.53,-0.00358036092
0.54,0.00415453255
0.55,-0.00308697677
0.56,0.00528139699
0.5700000000000001,-0.00283547131
0.58,0.00427232747
0.59,-0.00165457117
0.6,0.00539919191
0.61,0.00122930006
0.62,0.00630952655
0.63,0.00254076631
0.64,0.00622994846
0.65,0.00290043992
0.66,0.00683474193
0.67,0.00447923051
0.68,0.00660553769
0.6900000000000001,0.00432960435
0.7000000000000001,0.00640177908
0.71,0.00506810836
0.72,0.00618220161
0.73,0.00673286263
0.74,0.00735995732
0.75,0.00625215292
0.76,0.00728990925
0.77,0.00613445475
0.78,0.00471796477
0.79,0.00651004398
0.8,0.00167493736
0.81,0.00621717726
0.8200000000000001,0.00478801284
0.8300000000000001,0.00809522016
0.84,0.00487712095
0.85,0.00370575083
0.86,-0.00190283546
0.87,0.00164310612
0.88,-0.00545201821
0.89,0.00118479438
0.9,-0.00520689835
0.91,-0.00228166586
0.92,-0.00506994663
0.93,-0.00522281396
0.9400000000000001,-0.00464032171
0.9500000000000001,-0.00521004277
0.96,-0.00463708053
0.97,-0.00472304422
0.98,-0.0024089908
0.99,-0.00469121298
1.0,-0.00217025654
1.01,-0.00440797304
1.02,-0.0023007259
1.03,-0.00334477107
1.04,0.00609947909
1.05,-0.00228795471
1.06,0.0047689528
1.07,-0.002192461
1.08,0.00530684263
1.09,0.00118469763
1.1,0.00500444589
1.11,0.00527815582
1.12,0.00708939182
1.1300000000000001,0.00558055255
1.1400000000000001,0.00815249703
1.1500000000000001,0.00790108832
1.16,0.00753817354
1.17,0.0082225451
1.18,0.00765272729
1.19,0.00817165383
1.2,0.00771963093
