VIN,ITOT,VOUT,VDROP
3.3,+3.205337E-03,0.793093026,-2.1918249
3.2,+3.182388E-03,0.792962649,-2.19179166
3.1,+3.166409E-03,0.792839616,-2.19180719
3.0,+3.152107E-03,0.792727069,-2.19182804
2.9,+3.139142E-03,0.792607364,-2.19184728
2.8,+3.126719E-03,0.792509359,-2.19180636
2.7,+3.114863E-03,0.792433833,-2.19180062
2.6,+3.103295E-03,0.792331763,-2.19181958
2.5,+3.092189E-03,0.79225882,-2.19180222
2.4,+3.081539E-03,0.792146207,-2.19179314
2.3,+3.070832E-03,0.792132937,-2.19180303
2.2,+3.060552E-03,0.792050071,-2.19181188
2.1,+3.050534E-03,0.79193883,-2.19181429
2.0,+3.040174E-03,0.791961698,-2.19181087
1.9,+3.030260E-03,0.791846314,-2.1918271
1.8,+3.020535E-03,0.791831413,-2.1918195
1.7,+3.010546E-03,0.791761773,-2.19181903
1.6,+2.998681E-03,0.791672626,-2.1918231
1.5,+2.974052E-03,0.790904655,-2.19181928
1.4,+2.891025E-03,0.714387239,-2.19183735
1.3,+2.791329E-03,0.617396687,-2.19184605
1.2,+2.688416E-03,0.518542412,-2.19188405
