IL,ITOT,VOUT,VDROP
0.0001,+4.177617E-03,1.6954053,0.809718063
0.0003,+4.361350E-03,1.69545308,0.75749779
0.0005,+4.557483E-03,1.69566453,0.705283019
0.001,+5.050389E-03,1.69554363,0.574762841
0.002,+6.039593E-03,1.69554287,0.313730959
0.003,+7.031586E-03,1.6954773,0.0519688431
0.004,+8.021137E-03,1.69548555,-0.20890697
0.005,+9.006292E-03,1.69556178,-0.469095394
0.006,+9.995722E-03,1.69550936,-0.730099732
0.007,+1.049985E-02,1.65171129,-0.991090515
0.008,+1.049985E-02,1.49194996,-1.25206353
0.009,+1.049985E-02,1.29742619,-1.5128217
0.01,+1.049984E-02,1.06053918,-1.77379735
