VIN,ITOT,VOUT,VDROP
1.8,+5.377233E-03,0.895690737,-0.330528871
1.775,+5.358436E-03,0.895528134,-0.330509979
1.75,+5.341867E-03,0.895384174,-0.330471278
1.725,+5.324870E-03,0.894619735,-0.330451957
1.7,+5.308868E-03,0.894781157,-0.330448591
1.675,+5.292129E-03,0.894635298,-0.330462713
1.65,+5.275648E-03,0.894362911,-0.330435303
1.625,+5.258981E-03,0.894225319,-0.330420403
1.6,+5.242737E-03,0.893889955,-0.330439139
1.575,+5.226107E-03,0.893746197,-0.33040346
1.55,+5.207256E-03,0.892930283,-0.330418363
1.525,+5.191340E-03,0.893253508,-0.330389591
1.5,+5.175046E-03,0.892906806,-0.330375274
1.475,+5.158589E-03,0.892740476,-0.330385774
1.45,+5.141424E-03,0.892659937,-0.330388507
1.425,+5.124345E-03,0.892238734,-0.330369956
1.4,+5.105118E-03,0.891527782,-0.330385015
1.375,+5.089841E-03,0.891707704,-0.33039979
1.35,+5.072738E-03,0.891394372,-0.330376144
1.325,+5.052956E-03,0.890633237,-0.330393499
1.3,+5.035044E-03,0.890416116,-0.330386219
1.275,+5.016825E-03,0.890056348,-0.330375319
1.25,+4.999236E-03,0.88981507,-0.330404897
1.225,+4.981290E-03,0.890053093,-0.330409848
1.2,+4.962053E-03,0.889768667,-0.33038067
1.175,+4.941228E-03,0.889426146,-0.330407688
1.15,+4.918133E-03,0.889006857,-0.330412714
1.125,+4.893950E-03,0.888338909,-0.330416981
1.1,+4.867634E-03,0.887904163,-0.33043403
1.075,+4.834950E-03,0.886315121,-0.330415886
1.05,+4.801301E-03,0.885308488,-0.330436977
1.025,+4.765363E-03,0.884525832,-0.3304162
1.0,+4.727135E-03,0.8827103,-0.330406645
