VIN,ITOT,VOUT,VDROP
1.8,+5.947300E-03,1.19388768,-0.183696692
1.775,+5.928163E-03,1.19407124,-0.183674114
1.75,+5.912435E-03,1.19406937,-0.183645634
1.725,+5.894535E-03,1.19380463,-0.183643997
1.7,+5.877173E-03,1.19351287,-0.183631596
1.675,+5.860589E-03,1.19276315,-0.183626164
1.65,+5.843179E-03,1.19283819,-0.183626141
1.625,+5.825812E-03,1.19252023,-0.183616973
1.6,+5.808560E-03,1.19223486,-0.183599883
1.575,+5.791164E-03,1.19193404,-0.183609651
1.55,+5.772867E-03,1.191601,-0.183604553
1.525,+5.754725E-03,1.1910864,-0.183560447
1.5,+5.736480E-03,1.19081164,-0.183580329
1.475,+5.717825E-03,1.19047758,-0.183575967
1.45,+5.699649E-03,1.19007374,-0.183594451
1.425,+5.679049E-03,1.18971337,-0.183603841
1.4,+5.660539E-03,1.18934615,-0.183599557
1.375,+5.639740E-03,1.18890414,-0.183590064
1.35,+5.617645E-03,1.18825199,-0.183608759
1.325,+5.594241E-03,1.18769972,-0.18360606
1.3,+5.566943E-03,1.18681357,-0.183625474
1.275,+5.541116E-03,1.18640342,-0.183635032
1.25,+5.509594E-03,1.18534734,-0.18360656
1.225,+5.475209E-03,1.18404752,-0.183629436
1.2,+5.436932E-03,1.18290025,-0.183640088
1.175,+5.323591E-03,1.16436358,-0.183619384
1.15,+5.181366E-03,1.13939443,-0.183624018
1.125,+5.046576E-03,1.11436949,-0.183623337
1.1,+4.919932E-03,1.08935634,-0.183618447
1.075,+4.800336E-03,1.06430257,-0.183633047
1.05,+4.687652E-03,1.03925687,-0.183622158
1.025,+4.580397E-03,1.01414747,-0.183636385
1.0,+4.477405E-03,0.989088084,-0.183639413
