VIN,ITOT,VOUT,VDROP
1.8,+7.001050E-03,1.70029307,-0.0106690202
1.775,+6.983172E-03,1.69989563,-0.0106596854
1.75,+6.967878E-03,1.69952018,-0.010665209
1.725,+6.957515E-03,1.69895967,-0.0106637774
1.7,+6.865069E-03,1.68242657,-0.0106723589
1.675,+6.709720E-03,1.65757383,-0.0106678082
1.65,+6.555391E-03,1.63271105,-0.0106591127
1.625,+6.403137E-03,1.60781722,-0.0106684865
1.6,+6.253689E-03,1.58293957,-0.0106549707
1.575,+6.107859E-03,1.5580625,-0.0106647281
1.55,+5.965299E-03,1.53312571,-0.0106592156
1.525,+5.827379E-03,1.50826027,-0.0106661041
1.5,+5.693803E-03,1.48332547,-0.0106594352
1.475,+5.564875E-03,1.45842351,-0.0106665322
1.45,+5.440302E-03,1.43350387,-0.0106646252
1.425,+5.320031E-03,1.40859381,-0.0106611643
1.4,+5.203467E-03,1.38366423,-0.0106578951
1.375,+5.090592E-03,1.3587621,-0.0106618148
1.35,+4.980312E-03,1.33382812,-0.0106662014
1.325,+4.872855E-03,1.30892421,-0.0106584344
1.3,+4.767329E-03,1.2839665,-0.0106810793
1.275,+4.663740E-03,1.25905911,-0.0106680222
1.25,+4.561453E-03,1.23410425,-0.0106821051
1.225,+4.460461E-03,1.20918912,-0.0106770374
1.2,+4.360341E-03,1.18426252,-0.0106747885
1.175,+4.260800E-03,1.15929142,-0.0106709411
1.15,+4.161936E-03,1.13437412,-0.0106751999
1.125,+4.063305E-03,1.1094106,-0.0106739017
1.1,+3.965142E-03,1.08447305,-0.0106686866
1.075,+3.867083E-03,1.0595022,-0.0106716472
1.05,+3.769385E-03,1.03457149,-0.0106807458
1.025,+3.671564E-03,1.00958241,-0.0106820606
1.0,+3.574090E-03,0.984637543,-0.0106840427
