IL,ITOT,VOUT,VDROP
0.0001,+2.439242E-03,0.804548112,-0.0105963346
0.0003,+2.612350E-03,0.804604516,-0.0106084772
0.0005,+2.806843E-03,0.804233234,-0.0106185487
0.001,+3.307528E-03,0.803795466,-0.0106608974
0.002,+4.303674E-03,0.803168947,-0.0107373247
0.003,+5.294352E-03,0.802863781,-0.0108106747
0.004,+6.287381E-03,0.802646228,-0.0108732915
0.005,+7.277299E-03,0.802564419,-0.0109505333
0.006,+8.265335E-03,0.802536032,-0.0110191102
0.007,+9.254677E-03,0.802257807,-0.0110811266
0.008,+1.024081E-02,0.801482592,-0.011156795
0.009,+1.049988E-02,0.799474325,-0.0112317128
0.01,+1.049985E-02,0.717021442,-0.0112986301
