VIN,ITOT,VOUT,VDROP
1.8,+5.933926E-03,1.10148898,-0.0107433376
1.775,+5.861434E-03,1.10120076,-0.0107530227
1.75,+5.840412E-03,1.10110344,-0.0107493366
1.725,+5.820724E-03,1.10054292,-0.0107496007
1.7,+5.804170E-03,1.10024344,-0.0107546017
1.675,+5.790314E-03,1.10003534,-0.0107607202
1.65,+5.774647E-03,1.10005406,-0.0107513381
1.625,+5.758910E-03,1.09948883,-0.0107592885
1.6,+5.743816E-03,1.09926009,-0.0107573093
1.575,+5.729361E-03,1.09912276,-0.0107536009
1.55,+5.713807E-03,1.09899027,-0.0107567839
1.525,+5.699878E-03,1.09892254,-0.0107573093
1.5,+5.686070E-03,1.09901729,-0.0107487778
1.475,+5.669577E-03,1.0986502,-0.0107549547
1.45,+5.655612E-03,1.0986033,-0.0107482135
1.425,+5.640606E-03,1.09841944,-0.0107470459
1.4,+5.626107E-03,1.09837968,-0.0107478271
1.375,+5.611572E-03,1.09840772,-0.0107532896
1.35,+5.595148E-03,1.09800212,-0.0107574983
1.325,+5.580782E-03,1.09799665,-0.0107479133
1.3,+5.566024E-03,1.09797476,-0.0107548435
1.275,+5.550167E-03,1.0979483,-0.0107528865
1.25,+5.533362E-03,1.0976131,-0.0107557053
1.225,+5.516367E-03,1.09748538,-0.0107498536
1.2,+5.499403E-03,1.09737727,-0.0107608258
1.175,+5.481829E-03,1.09730705,-0.0107499926
1.15,+5.464218E-03,1.09734867,-0.0107590939
1.125,+5.445414E-03,1.09682829,-0.0107528948
1.1,+5.357786E-03,1.08157717,-0.0107559972
1.075,+5.220441E-03,1.05678554,-0.0107546378
1.05,+5.085211E-03,1.0318992,-0.0107642756
1.025,+4.953348E-03,1.00689918,-0.0107649901
1.0,+4.824967E-03,0.981940183,-0.010767264
