IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.766098E-04,1.39729486,1.36026593,1.3790114705882353
0.0003,+5.678945E-04,1.39710075,1.30784454,1.3261514705882351
0.0005,+7.649984E-04,1.39710143,1.25542561,1.2732914705882352
0.001,+1.260472E-03,1.39697871,1.12438292,1.1411414705882352
0.002,+2.253383E-03,1.39692996,0.862304241,0.8768414705882351
0.003,+3.246512E-03,1.39680961,0.60022096,0.6125414705882352
0.004,+4.238766E-03,1.39675279,0.338154879,0.34824147058823507
0.005,+5.234029E-03,1.39676869,0.0754379992,0.08394147058823509
0.006,+6.226061E-03,1.39669794,-0.186453267,-0.1803585294117649
0.007,+7.215685E-03,1.39665923,-0.4477708,-0.44465852941176487
0.008,+8.208215E-03,1.39661815,-0.709787808,-0.7089585294117651
0.009,+9.199832E-03,1.39660189,-0.971560612,-0.9732585294117646
0.01,+1.019218E-02,1.39656506,-1.23357784,-1.237558529411765
