IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.554389E-04,1.69951481,1.65884341,1.6801774999999999
0.0003,+4.440903E-04,1.69932797,1.60641952,1.6273175
0.0005,+6.400289E-04,1.69913975,1.55399431,1.5744574999999998
0.001,+1.135178E-03,1.69893085,1.42291363,1.4423074999999999
0.002,+2.127325E-03,1.69871494,1.16082846,1.1780074999999999
0.003,+3.119948E-03,1.69863081,0.898739403,0.9137074999999999
0.004,+4.111935E-03,1.69849586,0.636885316,0.6494074999999999
0.005,+5.104613E-03,1.69843155,0.374820594,0.38510749999999994
0.006,+6.100450E-03,1.69838764,0.111961891,0.12080749999999973
0.007,+7.092993E-03,1.69832575,-0.149940941,-0.14349250000000024
0.008,+8.082923E-03,1.698225,-0.41134561,-0.4077925
0.009,+9.075066E-03,1.69810957,-0.673222718,-0.6720925
0.01,+1.006765E-02,1.69810124,-0.93515877,-0.9363925
