IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.532003E-04,1.64920422,1.60891498,1.6299831617647058
0.0003,+4.425900E-04,1.64899766,1.5564792,1.577123161764706
0.0005,+6.387507E-04,1.64887715,1.50403185,1.5242631617647058
0.001,+1.132927E-03,1.64871899,1.37323727,1.3921131617647058
0.002,+2.125573E-03,1.64853242,1.11111653,1.1278131617647058
0.003,+3.117949E-03,1.64842241,0.848992095,0.8635131617647057
0.004,+4.110805E-03,1.64835377,0.5869579,0.5992131617647056
0.005,+5.103932E-03,1.64830767,0.324877952,0.33491316176470565
0.006,+6.099074E-03,1.6482592,0.0622174964,0.07061316176470567
0.007,+7.091465E-03,1.64822441,-0.199688409,-0.1936868382352943
0.008,+8.081518E-03,1.64815986,-0.461027883,-0.4579868382352945
0.009,+9.074498E-03,1.64813305,-0.723063683,-0.7222868382352945
0.01,+1.006616E-02,1.6480969,-0.984795202,-0.9865868382352945
