IL,ITOT,VOUT,VDROP
0.0001,+2.049302E-03,0.790838445,0.366318244
0.0003,+2.238966E-03,0.790890605,0.313728415
0.0005,+2.440958E-03,0.791377384,0.261160298
0.001,+2.937623E-03,0.790974485,0.129012554
0.002,+3.935761E-03,0.790764675,-0.133710272
0.003,+4.927737E-03,0.790837969,-0.395748593
0.004,+5.925279E-03,0.79084595,-0.658613322
0.005,+6.921586E-03,0.790937097,-0.921264998
0.006,+7.918971E-03,0.790538135,-1.18377279
0.007,+8.913917E-03,0.791062366,-1.44648666
0.008,+9.910461E-03,0.791061808,-1.70918679
0.009,+1.049988E-02,0.790442644,-1.9718695
0.01,+1.049985E-02,0.69336168,-2.23420394
