IL,VOUT
1e-09,0.1089536970380005
1.258925411794167e-09,0.1089528564203268
1.584893192461114e-09,0.1089517990750436
1.9952623149688803e-09,0.1089504690949783
2.511886431509581e-09,0.1089487965514349
3.1622776601683803e-09,0.108946693794397
3.981071705534974e-09,0.1089440510865909
5.0118723362727255e-09,0.1089407312344637
6.3095734448019354e-09,0.1089365630279413
7.943282347242819e-09,0.1089313332922045
1.000000000000001e-08,0.1089247773629154
1.2589254117941681e-08,0.1089165931613194
1.5848931924611153e-08,0.1089063412090373
1.9952623149688813e-08,0.1088935468312691
2.511886431509582e-08,0.1088776143404786
3.1622776601683825e-08,0.1088578276628601
3.9810717055349776e-08,0.1088333364289437
5.0118723362727296e-08,0.1088031463314083
6.30957344480194e-08,0.108766117635102
7.943282347242826e-08,0.1087209770369219
1.000000000000001e-07,0.1086663491485561
1.258925411794169e-07,0.1086008141181824
1.584893192461116e-07,0.108522996452307
1.995262314968882e-07,0.1084316860008226
2.511886431509584e-07,0.1083259847773099
3.162277660168384e-07,0.108205463388837
3.981071705534979e-07,0.10807031837491
5.011872336272731e-07,0.1079214043533508
6.309573444801943e-07,0.1077603218499542
7.943282347242829e-07,0.1075892903155133
1.000000000000002e-06,0.1074109874544196
1.25892541179417e-06,0.1072283191252372
1.584893192461117e-06,0.107044173006612
1.995262314968884e-06,0.1068611998523304
2.511886431509586e-06,0.1066816541192264
3.162277660168386e-06,0.1065073072794807
3.981071705534982e-06,0.1063394296443927
5.011872336272735e-06,0.1061788250058631
6.309573444801948e-06,0.1060258981074633
7.943282347242835e-06,0.1058807363589687
1.000000000000003e-05,0.1057431917017053
1.258925411794171e-05,0.1056129537950573
1.584893192461118e-05,0.1054896102719186
1.995262314968885e-05,0.1053726931057527
2.511886431509587e-05,0.1052617121274159
3.162277660168388e-05,0.1051561776909692
3.981071705534984e-05,0.1050556147504788
5.011872336272738e-05,0.1049595704690027
6.309573444801952e-05,0.10486761715216
7.943282347242841e-05,0.10477935191866
0.0001,0.1046943941654158
0.0001258925411794,0.1046123815911556
0.0001584893192461,0.1045329653226672
0.0001995262314968,0.1044558045429479
0.0002511886431509,0.1043804372860426
0.0003162277660168,0.1043067784447459
0.0003981071705534,0.1042343457706212
0.0005011872336272,0.1041627794618826
0.0006309573444801,0.1040917050659055
0.0007943282347242,0.1040207341775334
0.001,0.1039494669140786
0.0012589254117941,0.1038774966751488
0.0015848931924611,0.1038044158316134
0.0019952623149688,0.1037298197619696
0.0025118864315095,0.103653306011035
0.0031622776601683,0.1035744660911547
0.0039810717055349,0.1034928696058771
0.0050118723362727,0.1034080427453758
0.0063095734448019,0.1033194441538942
0.0079432823472428,0.1032264401207865
0.01,0.1031282788867584
0.0125892541179417,0.1030240619157778
0.0158489319246112,0.1029127089152077
0.0199526231496888,0.1027929130236782
0.0251188643150959,0.1026630824229753
0.0316227766016839,0.1025212642535788
0.0398107170553499,0.1023650458947259
0.0501187233627274,0.1021914273081343
0.0630957344480196,0.1019966561898416
0.0794328234724285,0.101776015093871
0.1,0.101523546432778
0.0794328234724285,0.1017760191644258
0.0630957344480196,0.1019966604166932
0.0501187233627274,0.1021914317546037
0.0398107170553499,0.1023650506204436
0.0316227766016839,0.1025212693124026
0.0251188643150959,0.1026630878637218
0.0199526231496888,0.1027929188900199
0.0158489319246112,0.102912715243765
0.0125892541179417,0.103024068733188
0.01,0.1031282862075275
0.0079432823472428,0.1032264479492945
0.0063095734448019,0.1033194524949774
0.0050118723362727,0.1034080516257525
0.0039810717055349,0.1034928791029628
0.0031622776601683,0.1035744763572505
0.0025118864315095,0.1036533172770831
0.0019952623149688,0.1037298323128198
0.0015848931924611,0.1038044299610023
0.0012589254117941,0.1038775126398677
0.001,0.1039494849042808
0.0007943282347242,0.104020754308934
0.0006309573444801,0.1040917273891649
0.0005011872336272,0.1041628039806135
