VIN,ITOT,VOUT,VDROP
1.8,+6.929571E-03,1.69356281,0.0584549862
1.775,+6.912263E-03,1.6934632,0.0584560342
1.75,+6.894101E-03,1.69316791,0.0584750736
1.725,+6.879351E-03,1.69294165,0.0584664699
1.7,+6.859842E-03,1.6887845,0.0584550557
1.675,+6.693956E-03,1.66387508,0.0584750653
1.65,+6.529758E-03,1.6389443,0.0584716432
1.625,+6.368408E-03,1.61399926,0.0584567736
1.6,+6.212295E-03,1.58907091,0.0584672844
1.575,+6.061415E-03,1.56415121,0.0584567125
1.55,+5.916030E-03,1.53917828,0.0584467438
1.525,+5.777681E-03,1.51425959,0.0584669147
1.5,+5.645426E-03,1.48928479,0.0584536574
1.475,+5.519355E-03,1.46435988,0.058470459
1.45,+5.398925E-03,1.43939453,0.0584681934
1.425,+5.283779E-03,1.41446879,0.058484553
1.4,+5.172557E-03,1.38947173,0.0584845085
1.375,+5.065090E-03,1.36452685,0.0584857178
1.35,+4.960088E-03,1.3395609,0.0584889258
1.325,+4.857242E-03,1.31459575,0.0584869604
1.3,+4.755770E-03,1.28959945,0.0584645406
1.275,+4.655441E-03,1.26464695,0.0584714153
1.25,+4.555719E-03,1.239666,0.0584704006
1.225,+4.456638E-03,1.21469716,0.0584738866
1.2,+4.357800E-03,1.18973582,0.0584500408
1.175,+4.259034E-03,1.16473479,0.0584709677
1.15,+4.160570E-03,1.13976135,0.0584763357
1.125,+4.061988E-03,1.11474616,0.0584748429
1.1,+3.963760E-03,1.08975083,0.0584852869
1.075,+3.865515E-03,1.06471944,0.058501135
1.05,+3.767499E-03,1.03971887,0.0584844946
1.025,+3.669442E-03,1.01466057,0.058500137
1.0,+3.571683E-03,0.989646571,0.058511579
