VIN,ITOT,VOUT,VDROP
1.8,+6.361586E-03,1.39351785,-0.0887969321
1.775,+6.341280E-03,1.39333931,-0.0887736311
1.75,+6.325194E-03,1.39287666,-0.0887555424
1.725,+6.306882E-03,1.39268302,-0.0887397443
1.7,+6.291470E-03,1.39240974,-0.0887470721
1.675,+6.272624E-03,1.39221217,-0.0887305151
1.65,+6.256331E-03,1.39199758,-0.0887456488
1.625,+6.238332E-03,1.39161989,-0.0887469053
1.6,+6.220902E-03,1.39146669,-0.088741037
1.575,+6.202801E-03,1.39119999,-0.0887224201
1.55,+6.185335E-03,1.39096218,-0.0887380625
1.525,+6.164974E-03,1.39057152,-0.0887501578
1.5,+6.147505E-03,1.39025414,-0.0887258616
1.475,+6.126778E-03,1.38990437,-0.088739572
1.45,+6.105383E-03,1.3895787,-0.088731527
1.425,+6.084105E-03,1.38928861,-0.088723243
1.4,+6.069743E-03,1.38833569,-0.0887433554
1.375,+5.917017E-03,1.36364934,-0.0887456238
1.35,+5.763195E-03,1.33869291,-0.0887346571
1.325,+5.613842E-03,1.313755,-0.088731855
1.3,+5.469251E-03,1.28877594,-0.0887082177
1.275,+5.330850E-03,1.26383167,-0.0887261924
1.25,+5.199142E-03,1.23883976,-0.0887202574
1.225,+5.073892E-03,1.2138706,-0.0887157011
1.2,+4.954993E-03,1.18890312,-0.0887218836
1.175,+4.841450E-03,1.16389131,-0.0887218197
1.15,+4.732379E-03,1.13890843,-0.0887004924
1.125,+4.626757E-03,1.11385831,-0.0887087209
1.1,+4.523986E-03,1.08884663,-0.0887134244
1.075,+4.422858E-03,1.06382594,-0.0887016683
1.05,+4.323176E-03,1.03877769,-0.0887072003
1.025,+4.224115E-03,1.01371396,-0.0886843413
1.0,+4.125753E-03,0.988666901,-0.0886873352
