VIN,ITOT,VOUT,VDROP
1.8,+5.978430E-03,1.19336582,-0.186934142
1.775,+5.959703E-03,1.19334293,-0.186884291
1.75,+5.941379E-03,1.1929788,-0.186882159
1.725,+5.925416E-03,1.19285364,-0.186866021
1.7,+5.909105E-03,1.1923469,-0.186857696
1.675,+5.892650E-03,1.19237933,-0.186860303
1.65,+5.875429E-03,1.19213874,-0.186883001
1.625,+5.858618E-03,1.19184636,-0.186877244
1.6,+5.842028E-03,1.19158107,-0.186876318
1.575,+5.825022E-03,1.19126101,-0.186876029
1.55,+5.809540E-03,1.19097282,-0.186869238
1.525,+5.791323E-03,1.19076021,-0.186874439
1.5,+5.773824E-03,1.19041089,-0.186872693
1.475,+5.756867E-03,1.19029429,-0.186882189
1.45,+5.737285E-03,1.1898845,-0.186886206
1.425,+5.719364E-03,1.18953673,-0.186890243
1.4,+5.700249E-03,1.1893429,-0.186876896
1.375,+5.681500E-03,1.18884861,-0.186886331
1.35,+5.661049E-03,1.18878036,-0.186875901
1.325,+5.639389E-03,1.1882172,-0.186890621
1.3,+5.615434E-03,1.18762517,-0.186885697
1.275,+5.590274E-03,1.18710331,-0.186878331
1.25,+5.561908E-03,1.18635023,-0.186874583
1.225,+5.529436E-03,1.18548574,-0.186877213
1.2,+5.495601E-03,1.18443305,-0.1868701
1.175,+5.369371E-03,1.1632168,-0.186868554
1.15,+5.226120E-03,1.13825762,-0.186871259
1.125,+5.088967E-03,1.1132408,-0.186868362
1.1,+4.959173E-03,1.08823401,-0.186868665
1.075,+4.836456E-03,1.06318009,-0.1868667
1.05,+4.720672E-03,1.03816152,-0.186869863
1.025,+4.610260E-03,1.01305758,-0.18686608
1.0,+4.504459E-03,0.988019308,-0.186868065
