VIN,ITOT,VOUT,VDROP
1.8,+6.171200E-03,1.29387215,-0.137852938
1.775,+6.153572E-03,1.29373394,-0.137828758
1.75,+6.133857E-03,1.2931857,-0.137817016
1.725,+6.116590E-03,1.29309054,-0.137804571
1.7,+6.101000E-03,1.29273472,-0.137791122
1.675,+6.082750E-03,1.29255463,-0.137800042
1.65,+6.066880E-03,1.29217159,-0.137786968
1.625,+6.049919E-03,1.29192917,-0.137799342
1.6,+6.032277E-03,1.29169736,-0.137796264
1.575,+6.016148E-03,1.29126921,-0.137785059
1.55,+5.998000E-03,1.29109553,-0.137789434
1.525,+5.981952E-03,1.29107288,-0.137776205
1.5,+5.965077E-03,1.29095897,-0.1377776
1.475,+5.945676E-03,1.29093109,-0.137791361
1.45,+5.925596E-03,1.2905014,-0.137782168
1.425,+5.906488E-03,1.29001458,-0.13777288
1.4,+5.886833E-03,1.28989769,-0.137797465
1.375,+5.863668E-03,1.28948264,-0.137781019
1.35,+5.840278E-03,1.28877119,-0.137776727
1.325,+5.813575E-03,1.28817862,-0.137769594
1.3,+5.789794E-03,1.28726387,-0.13778445
1.275,+5.645618E-03,1.26348401,-0.137773508
1.25,+5.496089E-03,1.23850888,-0.137779824
1.225,+5.351508E-03,1.21354867,-0.137771268
1.2,+5.213390E-03,1.18858144,-0.137782571
1.175,+5.081668E-03,1.16357392,-0.137768346
1.15,+4.956973E-03,1.13859263,-0.137746096
1.125,+4.838851E-03,1.11358091,-0.137762764
1.1,+4.726467E-03,1.08857008,-0.137764821
1.075,+4.618399E-03,1.0635245,-0.137763164
1.05,+4.514147E-03,1.0384808,-0.13775138
1.025,+4.412313E-03,1.01337505,-0.137783521
1.0,+4.312201E-03,0.9883451,-0.137763537
