VIN,ITOT,VOUT,VDROP
1.8,+5.594156E-03,0.994016382,-0.284349548
1.775,+5.576161E-03,0.994262325,-0.284299641
1.75,+5.559026E-03,0.993821109,-0.284300575
1.725,+5.542650E-03,0.993600152,-0.284306521
1.7,+5.526024E-03,0.993386863,-0.284307402
1.675,+5.509901E-03,0.993229804,-0.284310035
1.65,+5.493199E-03,0.992825807,-0.284308909
1.625,+5.476261E-03,0.992607574,-0.284289553
1.6,+5.460713E-03,0.992251393,-0.284279125
1.575,+5.444673E-03,0.992113965,-0.284299332
1.55,+5.426418E-03,0.991951973,-0.284275453
1.525,+5.409227E-03,0.991706431,-0.284287935
1.5,+5.393469E-03,0.99141002,-0.2842824
1.475,+5.376526E-03,0.991006825,-0.284279214
1.45,+5.360368E-03,0.99089839,-0.28427674
1.425,+5.343209E-03,0.990627432,-0.284294587
1.4,+5.326888E-03,0.990201759,-0.284272698
1.375,+5.308752E-03,0.99013048,-0.284303658
1.35,+5.291713E-03,0.989668209,-0.284290562
1.325,+5.274580E-03,0.989363355,-0.284279954
1.3,+5.254882E-03,0.989345514,-0.284284177
1.275,+5.236030E-03,0.988835925,-0.284312634
1.25,+5.218791E-03,0.988563712,-0.284298888
1.225,+5.197849E-03,0.988018028,-0.28431319
1.2,+5.175414E-03,0.987819937,-0.28430611
1.175,+5.152042E-03,0.987174418,-0.284302137
1.15,+5.126498E-03,0.986761074,-0.284294348
1.125,+5.097351E-03,0.986242769,-0.284283865
1.1,+5.066318E-03,0.985486072,-0.2842788
1.075,+5.029751E-03,0.984345556,-0.284287774
1.05,+4.989750E-03,0.982765321,-0.284288824
1.025,+4.950415E-03,0.980910316,-0.284274844
1.0,+4.913129E-03,0.978720569,-0.284290517
