IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.056351E-04,1.30056064,1.26263619,1.2786227941176471
0.0003,+1.109090E-03,1.2997616,1.21006966,1.2257627941176472
0.0005,+1.316047E-03,1.2995537,1.1575253,1.172902794117647
0.001,+1.824708E-03,1.29891663,1.02611153,1.040752794117647
0.002,+2.826716E-03,1.29858878,0.763369844,0.7764527941176471
0.003,+3.823980E-03,1.29846968,0.500754321,0.512152794117647
0.004,+4.821579E-03,1.29847539,0.237103962,0.24785279411764694
0.005,+5.815198E-03,1.29839632,-0.0256029687,-0.016447205882353044
0.006,+6.806253E-03,1.29836608,-0.287530433,-0.280747205882353
0.007,+7.799249E-03,1.29841977,-0.550249519,-0.5450472058823532
0.008,+8.792708E-03,1.29863188,-0.812806962,-0.809347205882353
0.009,+9.784855E-03,1.2985598,-1.07554466,-1.0736472058823525
0.01,+1.049987E-02,1.2979591,-1.33826829,-1.337947205882353
