IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.400374E-04,1.69865597,1.66191647,1.6801774999999999
0.0003,+1.128278E-03,1.69815106,1.60935807,1.6273175
0.0005,+1.329198E-03,1.69801176,1.55676518,1.5744574999999998
0.001,+1.831397E-03,1.69763714,1.42535366,1.4423074999999999
0.002,+2.829971E-03,1.69725996,1.16254246,1.1780074999999999
0.003,+3.824106E-03,1.69726501,0.899726054,0.9137074999999999
0.004,+4.817467E-03,1.69728688,0.637150139,0.6494074999999999
0.005,+5.810961E-03,1.69739391,0.374355445,0.38510749999999994
0.006,+6.809133E-03,1.69759262,0.110760977,0.12080749999999973
0.007,+7.801475E-03,1.69767216,-0.151860201,-0.14349250000000024
0.008,+8.790948E-03,1.69773616,-0.413949434,-0.4077925
0.009,+9.783584E-03,1.69784819,-0.676523272,-0.6720925
0.01,+1.049987E-02,1.68355466,-0.939208208,-0.9363925
