IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.477269E-04,0.703675378,0.663962309,0.6762907352941177
0.0003,+1.068459E-03,0.702274487,0.611422705,0.6234307352941176
0.0005,+1.275181E-03,0.701733844,0.558847833,0.5705707352941176
0.001,+1.801554E-03,0.700868804,0.427468774,0.43842073529411757
0.002,+2.810713E-03,0.700175173,0.16389012,0.17412073529411753
0.003,+3.815422E-03,0.699965548,-0.0987739199,-0.09017926470588244
0.004,+4.808613E-03,0.699689447,-0.360804988,-0.35447926470588254
0.005,+5.803773E-03,0.699793403,-0.623346195,-0.6187792647058825
0.006,+6.797319E-03,0.699717368,-0.886020312,-0.8830792647058825
0.007,+7.794738E-03,0.699664594,-1.14877026,-1.1473792647058825
0.008,+8.788669E-03,0.699941715,-1.41145241,-1.4116792647058827
0.009,+9.781619E-03,0.699863982,-1.6742166,-1.6759792647058827
0.01,+1.049987E-02,0.699046779,-1.93668823,-1.9402792647058826
