IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.952286E-04,1.20073903,1.1627706,1.1782341176470588
0.0003,+1.102254E-03,1.1998342,1.11027678,1.1253741176470589
0.0005,+1.310661E-03,1.19936505,1.0576997,1.0725141176470587
0.001,+1.821548E-03,1.19887379,0.926274832,0.9403641176470587
0.002,+2.824102E-03,1.19848474,0.663699977,0.6760641176470588
0.003,+3.820451E-03,1.19828446,0.40094743,0.41176411764705867
0.004,+4.820237E-03,1.19822839,0.137315778,0.1474641176470588
0.005,+5.813486E-03,1.19828674,-0.125323599,-0.1168358823529414
0.006,+6.804421E-03,1.19834368,-0.387366788,-0.3811358823529414
0.007,+7.798433E-03,1.19842344,-0.649923326,-0.6454358823529414
0.008,+8.791338E-03,1.19848663,-0.912574352,-0.9097358823529411
0.009,+9.783392E-03,1.19840169,-1.17532222,-1.174035882352941
0.01,+1.049986E-02,1.19771247,-1.43807528,-1.438335882352941
