IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.129185E-04,1.4000969,1.36255433,1.3790114705882353
0.0003,+1.113110E-03,1.39925373,1.30998228,1.3261514705882351
0.0005,+1.317413E-03,1.39890841,1.2574201,1.2732914705882352
0.001,+1.825393E-03,1.39846377,1.12601486,1.1411414705882352
0.002,+2.826873E-03,1.39813831,0.863218945,0.8768414705882351
0.003,+3.823785E-03,1.39812932,0.600413987,0.6125414705882352
0.004,+4.818503E-03,1.3981225,0.337628225,0.34824147058823507
0.005,+5.814807E-03,1.39807634,0.0741852489,0.08394147058823509
0.006,+6.808037E-03,1.39803803,-0.18846757,-0.1803585294117649
0.007,+7.798762E-03,1.39813789,-0.450449819,-0.44465852941176487
0.008,+8.791876E-03,1.39821324,-0.713212214,-0.7089585294117651
0.009,+9.784093E-03,1.39833491,-0.975715076,-0.9732585294117646
0.01,+1.049988E-02,1.39772192,-1.23846781,-1.237558529411765
