IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.196736E-04,0.606865328,0.564072806,0.5759020588235294
0.0003,+1.063049E-03,0.604316576,0.511516174,0.5230420588235294
0.0005,+1.272282E-03,0.603648891,0.458958609,0.47018205882352937
0.001,+1.794953E-03,0.602294688,0.327605704,0.3380320588235294
0.002,+2.803182E-03,0.601766397,0.0640930817,0.0737320588235294
0.003,+3.808678E-03,0.601420636,-0.198507886,-0.1905679411764707
0.004,+4.804891E-03,0.601403361,-0.460396786,-0.45486794117647056
0.005,+5.800542E-03,0.601215617,-0.72314401,-0.7191679411764705
0.006,+6.797724E-03,0.600831278,-0.985855423,-0.9834679411764705
0.007,+7.786907E-03,0.601360675,-1.24855663,-1.2477679411764706
0.008,+8.784874E-03,0.601216135,-1.51106127,-1.5120679411764706
0.009,+9.774636E-03,0.60137621,-1.77381235,-1.7763679411764706
0.01,+1.049987E-02,0.600094259,-2.03654372,-2.040667941176471
