IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.303406E-04,1.59925748,1.562061,1.5797888235294117
0.0003,+1.123237E-03,1.59865372,1.50948475,1.5269288235294118
0.0005,+1.326317E-03,1.59844798,1.45693856,1.474068823529412
0.001,+1.830766E-03,1.59812657,1.32549419,1.341918823529412
0.002,+2.828950E-03,1.59787497,1.06267933,1.077618823529412
0.003,+3.823470E-03,1.59769791,0.800068042,0.8133188235294119
0.004,+4.818121E-03,1.59775612,0.53730347,0.5490188235294118
0.005,+5.813124E-03,1.59802096,0.274516041,0.2847188235294118
0.006,+6.808499E-03,1.59802082,0.0109918007,0.020418823529411823
0.007,+7.802346E-03,1.59807603,-0.251612935,-0.24388117647058816
0.008,+8.791829E-03,1.59817923,-0.513542623,-0.5081811764705884
0.009,+9.784304E-03,1.59827078,-0.776293871,-0.7724811764705883
0.01,+1.049988E-02,1.59765208,-1.03902635,-1.0367811764705883
