IL,ITOT,VOUT,VDROP
0.0001,+2.407331E-03,0.79605342,0.363090264
0.0003,+2.602364E-03,0.796099312,0.311146661
0.0005,+2.796874E-03,0.795959367,0.259227993
0.001,+3.293738E-03,0.795970578,0.128677003
0.002,+4.279986E-03,0.795795808,-0.13084078
0.003,+5.262875E-03,0.795748835,-0.389722115
0.004,+6.249109E-03,0.795674042,-0.64941656
0.005,+7.235801E-03,0.795673995,-0.908975248
0.006,+8.219506E-03,0.795718999,-1.16837328
0.007,+9.207058E-03,0.795763427,-1.42801408
0.008,+1.019226E-02,0.795943243,-1.68764774
0.009,+1.049988E-02,0.794042281,-1.94733075
0.01,+1.049985E-02,0.647242865,-2.20671269
