V Input,V Output
0.0,-0.000174418723
0.01,0.00599435862
0.02,0.0069652113
0.03,0.00147441992
0.04,-0.00358350534
0.05,-0.00544563261
0.06,-0.00547107825
0.07,-0.0031792293
0.08,-0.00617450985
0.09,-0.00322383173
0.1,0.00639224906
0.11,-0.00553788514
0.12,-0.00281641127
0.13,0.00392532831
0.14,-0.00573211373
0.15,-0.0032811086
0.16,0.00653873079
0.17,-0.00443332192
0.18,0.0013693962
0.19,0.00630952655
0.2,-0.00224020785
0.21,0.00657370645
0.22,0.00722310236
0.23,0.0024516582
0.24,0.00480392846
0.25,0.00652920077
0.26,0.00402720761
0.27,0.00661192329
0.28,0.00584473246
0.29,0.00659600767
0.3,0.00751596908
0.31,0.00128981811
0.32,0.00630314095
0.33,0.00713075307
0.34,0.00121977004
0.35000000000000003,0.00600074421
0.36,0.00485167531
0.37,0.00155714244
0.38,0.00692709122
0.39,0.00272851255
0.4,0.000287134192
0.41000000000000003,0.00194550286
0.42,-0.00587849871
0.43,-0.00543924701
0.44,-0.000247611214
0.45,-0.00575755937
0.46,-0.00401637144
0.47000000000000003,-0.0035580597
0.48,-0.00494586287
0.49,-0.00208105168
0.5,-0.00585305308
0.51,-0.00515915149
0.52,-0.00519098273
0.53,-0.00522605514
0.54,-0.00509224785
0.55,-0.00532783769
0.56,-0.00491403163
0.5700000000000001,-0.00491717605
0.58,-0.0026859419
0.59,-0.00577033056
0.6,-0.00086203146
0.61,0.00759545041
0.62,-0.00305190436
0.63,0.00675830827
0.64,0.000350796663
0.65,0.00660553769
0.66,0.0042278218
0.67,0.00614398477
0.68,0.00531322823
0.6900000000000001,0.00634135778
0.7000000000000001,0.0027890306
0.71,0.00677107946
0.72,0.00491848221
0.73,0.00625853852
0.74,0.0046543023
0.75,0.00755408916
0.76,-0.000365406135
0.77,0.00470204915
0.78,-0.00197917237
0.79,0.00475303718
0.8,-0.00289913378
0.81,0.00155399801
0.8200000000000001,-0.00546154823
0.8300000000000001,-0.00280364007
0.84,-0.00448430995
0.85,-0.00547422267
0.86,-0.00398463696
0.87,-0.00502229653
0.88,-0.00321744613
0.89,-0.00468168296
0.9,-0.00323650617
0.91,0.00479754286
0.92,-0.00552835512
0.93,0.000691313481
0.9400000000000001,0.00547552883
0.9500000000000001,-0.00241852082
0.96,0.0032282823
0.97,0.000790048362
0.98,0.00719127112
0.99,0.00503942155
1.0,0.00714028309
1.01,0.00490256659
1.02,0.00700657256
1.03,0.0076814141
1.04,0.00744906543
1.05,0.00743953541
1.06,0.00700981373
1.07,0.00700666931
1.08,0.00538003512
1.09,0.00611215354
1.1,-0.00167687239
1.11,0.00550097446
1.12,-0.00316341043
1.1300000000000001,0.00275395819
1.1400000000000001,-0.00201424478
1.1500000000000001,-0.00436337061
1.16,-0.000922452756
1.17,-0.00352937289
1.18,-0.00423280449
1.19,-0.00407688949
1.2,-0.00341796356
