IL,ITOT,VOUT,VDROP
0.0001,+3.823290E-03,-0.00434331735,0.71444005
0.0003,+3.987189E-03,-0.00434287492,0.661805854
0.0005,+4.179614E-03,-0.00433471755,0.609149815
0.001,+4.674091E-03,-0.00434684023,0.477580034
0.002,+5.668596E-03,-0.00434586964,0.213710803
0.003,+6.659963E-03,-0.00434509815,-0.0493456318
0.004,+7.648962E-03,-0.00435360393,-0.31155426
0.005,+8.640373E-03,-0.00436126633,-0.574642815
0.006,+9.631590E-03,-0.00436045889,-0.837804642
0.007,+1.049987E-02,-0.00436986613,-1.10091729
0.008,+1.049986E-02,-0.00440482391,-1.36384021
0.009,+1.049986E-02,-0.00449002278,-1.62699513
0.01,+1.049985E-02,-0.00457213291,-1.89013805
