IL,ITOT,VOUT,VDROP
0.0001,+4.210046E-03,-0.00424861722,0.81422202
0.0003,+4.369903E-03,-0.00424509988,0.761581009
0.0005,+4.559871E-03,-0.00423812602,0.708963578
0.001,+5.053812E-03,-0.00425834523,0.577419277
0.002,+6.043150E-03,-0.00426245986,0.314258694
0.003,+7.036268E-03,-0.00426674594,0.0504091236
0.004,+8.025151E-03,-0.00427219617,-0.212542603
0.005,+9.011384E-03,-0.00429064011,-0.474794129
0.006,+1.000046E-02,-0.00429006495,-0.737858793
0.007,+1.049986E-02,-0.0043176728,-1.00096491
0.008,+1.049986E-02,-0.00437018137,-1.26409923
0.009,+1.049986E-02,-0.00445472488,-1.52697221
0.01,+1.049986E-02,-0.0045401422,-1.79011124
