IL,ITOT,VOUT,VDROP
0.0001,+2.420638E-03,0.798295342,0.363377462
0.0003,+2.615654E-03,0.798331801,0.311239434
0.0005,+2.811483E-03,0.798396059,0.259090431
0.001,+3.314369E-03,0.798321827,0.127997333
0.002,+4.308186E-03,0.798301005,-0.132571579
0.003,+5.295546E-03,0.7981291,-0.392417369
0.004,+6.289248E-03,0.798339784,-0.653165638
0.005,+7.279242E-03,0.798331185,-0.913762818
0.006,+8.266818E-03,0.798569631,-1.17418045
0.007,+9.257787E-03,0.798264878,-1.43481188
0.008,+1.024667E-02,0.798412686,-1.69547785
0.009,+1.049988E-02,0.796375249,-1.95613484
0.01,+1.049985E-02,0.635537738,-2.21655897
