IL,ITOT,VOUT,VDROP
0.0001,+2.808097E-03,0.997415917,0.462445229
0.0003,+2.999010E-03,0.997238181,0.410289413
0.0005,+3.198483E-03,0.997460553,0.358148907
0.001,+3.699873E-03,0.997168257,0.226999966
0.002,+4.691036E-03,0.997349212,-0.0336371305
0.003,+5.678951E-03,0.997366121,-0.293363621
0.004,+6.669332E-03,0.997354488,-0.554054429
0.005,+7.661938E-03,0.997428148,-0.814747275
0.006,+8.651648E-03,0.997396699,-1.07539952
0.007,+9.639179E-03,0.997499324,-1.33583461
0.008,+1.049988E-02,0.996810126,-1.59649142
0.009,+1.049986E-02,0.993576882,-1.85713503
0.01,+1.049986E-02,0.716344535,-2.11779726
