VIN,ITOT,VOUT,VDROP
1.8,+6.255867E-03,1.29649641,-0.145808037
1.775,+6.239606E-03,1.2961568,-0.145807773
1.75,+6.222848E-03,1.29595329,-0.145806127
1.725,+6.208020E-03,1.29555394,-0.145792734
1.7,+6.192562E-03,1.29542154,-0.145784889
1.675,+6.177568E-03,1.29548284,-0.145790268
1.65,+6.166127E-03,1.29531946,-0.145793926
1.625,+6.148897E-03,1.29518465,-0.145777711
1.6,+6.136198E-03,1.29486209,-0.145791074
1.575,+6.118313E-03,1.29474761,-0.145794585
1.55,+6.099663E-03,1.29449786,-0.145793798
1.525,+6.081433E-03,1.29449813,-0.145799555
1.5,+6.066985E-03,1.29447695,-0.145797573
1.475,+6.050234E-03,1.29416549,-0.145794969
1.45,+6.033410E-03,1.29400589,-0.145798207
1.425,+6.015496E-03,1.29379395,-0.145796878
1.4,+5.997893E-03,1.29389753,-0.145791769
1.375,+5.979599E-03,1.29360494,-0.145813018
1.35,+5.959030E-03,1.29332515,-0.145801034
1.325,+5.939319E-03,1.2931623,-0.145817316
1.3,+5.884334E-03,1.28466499,-0.145810286
1.275,+5.733381E-03,1.2598505,-0.145817686
1.25,+5.584237E-03,1.23490339,-0.145797181
1.225,+5.438468E-03,1.2099855,-0.14580911
1.2,+5.297795E-03,1.18504917,-0.145818142
1.175,+5.162006E-03,1.16006846,-0.145796434
1.15,+5.032102E-03,1.13511215,-0.145800862
1.125,+4.907734E-03,1.11010988,-0.145796431
1.1,+4.788725E-03,1.08513225,-0.145792681
1.075,+4.674267E-03,1.06011087,-0.145795794
1.05,+4.563948E-03,1.03511872,-0.145795199
1.025,+4.456782E-03,1.010058,-0.145795313
1.0,+4.352366E-03,0.985047325,-0.145792328
