IL,ITOT,VOUT,VDROP
0.0001,+2.999466E-03,1.09642438,0.511856293
0.0003,+3.190898E-03,1.09679042,0.459918588
0.0005,+3.389658E-03,1.09661757,0.407806675
0.001,+3.886499E-03,1.09642174,0.277424001
0.002,+4.887119E-03,1.09681452,0.0158454913
0.003,+5.871119E-03,1.09679123,-0.244715868
0.004,+6.860637E-03,1.09691773,-0.504680108
0.005,+7.847751E-03,1.09676739,-0.765118076
0.006,+8.838556E-03,1.09709148,-1.02580674
0.007,+9.828986E-03,1.0969414,-1.28644738
0.008,+1.049988E-02,1.09613461,-1.5471308
0.009,+1.049986E-02,1.02718079,-1.80776942
0.01,+1.049985E-02,0.765676333,-2.06821807
