IL,ITOT,VOUT,VDROP
0.0001,+2.614750E-03,0.897782297,0.413013612
0.0003,+2.805263E-03,0.897816511,0.360888686
0.0005,+3.002787E-03,0.897749695,0.308728107
0.001,+3.504269E-03,0.897654857,0.177491277
0.002,+4.500179E-03,0.897851867,-0.0831035282
0.003,+5.486642E-03,0.897515999,-0.34301146
0.004,+6.477360E-03,0.89741969,-0.603446079
0.005,+7.467891E-03,0.897519232,-0.864080085
0.006,+8.457349E-03,0.897428146,-1.12479082
0.007,+9.447099E-03,0.897876527,-1.38544291
0.008,+1.043529E-02,0.897736027,-1.6460863
0.009,+1.049987E-02,0.89515201,-1.90653119
0.01,+1.049985E-02,0.667106102,-2.16713679
