IL,ITOT,VOUT,VDROP
0.0001,+3.388992E-03,1.29622747,0.610851509
0.0003,+3.578147E-03,1.29640891,0.558727365
0.0005,+3.786486E-03,1.29614123,0.506566416
0.001,+4.271756E-03,1.29660519,0.376224188
0.002,+5.266832E-03,1.29651485,0.114792329
0.003,+6.259436E-03,1.29648389,-0.145802027
0.004,+7.244516E-03,1.29673466,-0.40569358
0.005,+8.234304E-03,1.29669014,-0.666411251
0.006,+9.223353E-03,1.29684629,-0.92677609
0.007,+1.021216E-02,1.29701642,-1.18743364
0.008,+1.049988E-02,1.2952185,-1.44809124
0.009,+1.049987E-02,1.08362113,-1.70875482
0.01,+1.049986E-02,0.863665299,-1.96943054
