IL,ITOT,VOUT,VDROP
0.0001,+2.054096E-03,0.600967368,-0.0106413409
0.0003,+2.230625E-03,0.60060207,-0.0106463892
0.0005,+2.427320E-03,0.600355878,-0.010649297
0.001,+2.929521E-03,0.599916854,-0.0106728259
0.002,+3.929378E-03,0.599434557,-0.0107330909
0.003,+4.921257E-03,0.599013736,-0.0108011841
0.004,+5.913685E-03,0.598783364,-0.0108567373
0.005,+6.904968E-03,0.598535258,-0.0109237519
0.006,+7.897648E-03,0.598543971,-0.010982994
0.007,+8.887416E-03,0.598626814,-0.011048349
0.008,+9.878026E-03,0.59856945,-0.0111079552
0.009,+1.049991E-02,0.597468587,-0.0111632332
0.01,+1.049989E-02,0.595453653,-0.0112158286
