IL,ITOT,VOUT,VDROP
0.0001,+2.249327E-03,0.699435225,-0.010618229
0.0003,+2.421475E-03,0.699274093,-0.0106275916
0.0005,+2.620677E-03,0.699006205,-0.0106496556
0.001,+3.120263E-03,0.698594604,-0.0106709078
0.002,+4.117620E-03,0.698080795,-0.0107285264
0.003,+5.108687E-03,0.697952536,-0.0108045478
0.004,+6.101845E-03,0.697736228,-0.0108624972
0.005,+7.092948E-03,0.697617512,-0.010912713
0.006,+8.083166E-03,0.697509934,-0.010973648
0.007,+9.074192E-03,0.697673291,-0.0110294013
0.008,+1.006353E-02,0.697891956,-0.0110971471
0.009,+1.049991E-02,0.696475571,-0.0111560861
0.01,+1.049988E-02,0.691751954,-0.0112191255
